running_best_fitness,generation,seed,instance,best_fitness_at_generation,algorithm,instance_path
1019.0,295,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1019.0,296,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1019.0,297,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1019.0,298,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1019.0,299,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1019.0,300,1,A-n32-k5.vrp,1019.0,GA,data/vrp/A-n32-k5.vrp
1693.0,1,2,A-n32-k5.vrp,1693.0,GA,data/vrp/A-n32-k5.vrp
1693.0,2,2,A-n32-k5.vrp,1693.0,GA,data/vrp/A-n32-k5.vrp
1485.0,3,2,A-n32-k5.vrp,1485.0,GA,data/vrp/A-n32-k5.vrp
1485.0,4,2,A-n32-k5.vrp,1485.0,GA,data/vrp/A-n32-k5.vrp
1485.0,5,2,A-n32-k5.vrp,1485.0,GA,data/vrp/A-n32-k5.vrp
1485.0,6,2,A-n32-k5.vrp,1485.0,GA,data/vrp/A-n32-k5.vrp
1459.0,7,2,A-n32-k5.vrp,1459.0,GA,data/vrp/A-n32-k5.vrp
1459.0,8,2,A-n32-k5.vrp,1459.0,GA,data/vrp/A-n32-k5.vrp
1459.0,9,2,A-n32-k5.vrp,1459.0,GA,data/vrp/A-n32-k5.vrp
1455.0,10,2,A-n32-k5.vrp,1455.0,GA,data/vrp/A-n32-k5.vrp
1415.0,11,2,A-n32-k5.vrp,1415.0,GA,data/vrp/A-n32-k5.vrp
1415.0,12,2,A-n32-k5.vrp,1415.0,GA,data/vrp/A-n32-k5.vrp
1415.0,13,2,A-n32-k5.vrp,1415.0,GA,data/vrp/A-n32-k5.vrp
1358.0,14,2,A-n32-k5.vrp,1358.0,GA,data/vrp/A-n32-k5.vrp
1358.0,15,2,A-n32-k5.vrp,1358.0,GA,data/vrp/A-n32-k5.vrp
1358.0,16,2,A-n32-k5.vrp,1358.0,GA,data/vrp/A-n32-k5.vrp
1338.0,17,2,A-n32-k5.vrp,1338.0,GA,data/vrp/A-n32-k5.vrp
1338.0,18,2,A-n32-k5.vrp,1338.0,GA,data/vrp/A-n32-k5.vrp
1257.0,19,2,A-n32-k5.vrp,1257.0,GA,data/vrp/A-n32-k5.vrp
1257.0,20,2,A-n32-k5.vrp,1257.0,GA,data/vrp/A-n32-k5.vrp
1257.0,21,2,A-n32-k5.vrp,1257.0,GA,data/vrp/A-n32-k5.vrp
1253.0,22,2,A-n32-k5.vrp,1253.0,GA,data/vrp/A-n32-k5.vrp
1253.0,23,2,A-n32-k5.vrp,1253.0,GA,data/vrp/A-n32-k5.vrp
1253.0,24,2,A-n32-k5.vrp,1253.0,GA,data/vrp/A-n32-k5.vrp
1253.0,25,2,A-n32-k5.vrp,1253.0,GA,data/vrp/A-n32-k5.vrp
1253.0,26,2,A-n32-k5.vrp,1253.0,GA,data/vrp/A-n32-k5.vrp
1229.0,27,2,A-n32-k5.vrp,1229.0,GA,data/vrp/A-n32-k5.vrp
1229.0,28,2,A-n32-k5.vrp,1229.0,GA,data/vrp/A-n32-k5.vrp
1229.0,29,2,A-n32-k5.vrp,1229.0,GA,data/vrp/A-n32-k5.vrp
1229.0,30,2,A-n32-k5.vrp,1229.0,GA,data/vrp/A-n32-k5.vrp
1229.0,31,2,A-n32-k5.vrp,1229.0,GA,data/vrp/A-n32-k5.vrp
1222.0,32,2,A-n32-k5.vrp,1222.0,GA,data/vrp/A-n32-k5.vrp
1212.0,33,2,A-n32-k5.vrp,1212.0,GA,data/vrp/A-n32-k5.vrp
1212.0,34,2,A-n32-k5.vrp,1212.0,GA,data/vrp/A-n32-k5.vrp
1212.0,35,2,A-n32-k5.vrp,1212.0,GA,data/vrp/A-n32-k5.vrp
1211.0,36,2,A-n32-k5.vrp,1211.0,GA,data/vrp/A-n32-k5.vrp
1211.0,37,2,A-n32-k5.vrp,1211.0,GA,data/vrp/A-n32-k5.vrp
1186.0,38,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,39,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,40,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,41,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,42,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,43,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,44,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1186.0,45,2,A-n32-k5.vrp,1186.0,GA,data/vrp/A-n32-k5.vrp
1183.0,46,2,A-n32-k5.vrp,1183.0,GA,data/vrp/A-n32-k5.vrp
1162.0,47,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,48,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,49,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,50,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,51,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,52,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,53,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,54,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,55,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,56,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,57,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,58,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,59,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,60,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,61,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,62,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,63,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,64,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,65,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,66,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,67,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,68,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,69,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,70,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,71,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,72,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,73,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,74,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,75,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,76,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,77,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,78,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1162.0,79,2,A-n32-k5.vrp,1162.0,GA,data/vrp/A-n32-k5.vrp
1159.0,80,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,81,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,82,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,83,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,84,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,85,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,86,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,87,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,88,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,89,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,90,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,91,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,92,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,93,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,94,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,95,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,96,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,97,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,98,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,99,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,100,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,101,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,102,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,103,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,104,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,105,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1159.0,106,2,A-n32-k5.vrp,1159.0,GA,data/vrp/A-n32-k5.vrp
1137.0,107,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,108,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,109,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,110,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,111,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,112,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,113,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,114,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,115,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1137.0,116,2,A-n32-k5.vrp,1137.0,GA,data/vrp/A-n32-k5.vrp
1129.0,117,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,118,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,119,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,120,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,121,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,122,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,123,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,124,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,125,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,126,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,127,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,128,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,129,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,130,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,131,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,132,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,133,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,134,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,135,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,136,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,137,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,138,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,139,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,140,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,141,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,142,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,143,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1129.0,144,2,A-n32-k5.vrp,1129.0,GA,data/vrp/A-n32-k5.vrp
1124.0,145,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,146,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,147,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,148,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,149,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,150,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,151,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,152,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,153,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,154,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,155,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,156,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,157,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,158,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1124.0,159,2,A-n32-k5.vrp,1124.0,GA,data/vrp/A-n32-k5.vrp
1115.0,160,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,161,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,162,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,163,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,164,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,165,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,166,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,167,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1115.0,168,2,A-n32-k5.vrp,1115.0,GA,data/vrp/A-n32-k5.vrp
1072.0,169,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,170,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,171,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,172,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,173,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,174,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,175,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,176,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,177,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,178,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,179,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,180,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,181,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,182,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,183,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1072.0,184,2,A-n32-k5.vrp,1072.0,GA,data/vrp/A-n32-k5.vrp
1069.0,185,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,186,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,187,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,188,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,189,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,190,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,191,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,192,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,193,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,194,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,195,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,196,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,197,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,198,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,199,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,200,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,201,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,202,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,203,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,204,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,205,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,206,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,207,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,208,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,209,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,210,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,211,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,212,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,213,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,214,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,215,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,216,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,217,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,218,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,219,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,220,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1069.0,221,2,A-n32-k5.vrp,1069.0,GA,data/vrp/A-n32-k5.vrp
1068.0,222,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,223,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,224,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,225,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,226,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,227,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,228,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,229,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,230,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,231,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,232,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,233,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,234,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,235,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,236,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,237,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,238,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,239,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,240,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,241,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,242,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,243,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,244,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,245,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,246,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,247,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,248,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,249,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,250,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,251,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,252,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,253,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,254,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,255,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,256,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,257,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,258,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,259,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1068.0,260,2,A-n32-k5.vrp,1068.0,GA,data/vrp/A-n32-k5.vrp
1064.0,261,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,262,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,263,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,264,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,265,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,266,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,267,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,268,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,269,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,270,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,271,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,272,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,273,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,274,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,275,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,276,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,277,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,278,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,279,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,280,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,281,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,282,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,283,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,284,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,285,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,286,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,287,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,288,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,289,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,290,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
1064.0,291,2,A-n32-k5.vrp,1064.0,GA,data/vrp/A-n32-k5.vrp
